DATE/TIME,CODE,SPACE,FLOOR,EVENT
1/21/2023 4:48:38 AM,SI11ZC01ASF/DC03 ,027006011,SF/DC03 TP1,Occupied
1/21/2023 4:43:06 PM,SI33ZC01BSF/DC03 ,027008033,SF/DC03 TP1,Vacant
1/21/2023 4:42:58 PM,SI33ZC01BSF/DC03 ,027008033,SF/DC03 TP1,Occupied
1/21/2023 4:38:08 AM,SI57ZC02ASF/DC03 ,027007057,SF/DC03 TP1,Vacant
1/21/2023 4:38:00 PM,SI17ZC01ASF/DC03 ,027006017,SF/DC03 TP1,Vacant
1/21/2023 4:37:53 AM,SI57ZC02ASF/DC03 ,027007057,SF/DC03 TP1,Occupied
1/21/2023 4:37:52 PM,SI17ZC01ASF/DC03 ,027006017,SF/DC03 TP1,Occupied
1/21/2023 4:35:18 PM,SI37ZC02BSF/DC03 ,027009037,SF/DC03 TP1,Vacant
1/21/2023 4:35:08 PM,SI37ZC02BSF/DC03 ,027009037,SF/DC03 TP1,Occupied
1/21/2023 4:34:20 PM,SI47ZC01ASF/DC03 ,027006047,SF/DC03 TP1,Vacant
1/21/2023 4:34:03 PM,SI47ZC01ASF/DC03 ,027006047,SF/DC03 TP1,Occupied
1/21/2023 4:32:05 PM,SI42ZC01BSF/DC03 ,027008042,SF/DC03 TP1,Vacant
1/21/2023 4:31:54 PM,SI42ZC01BSF/DC03 ,027008042,SF/DC03 TP1,Occupied
1/21/2023 4:30:29 AM,SI13ZC02ASF/DC03 ,027007013,SF/DC03 TP1,Vacant
1/21/2023 4:30:12 AM,SI13ZC02ASF/DC03 ,027007013,SF/DC03 TP1,Occupied
1/21/2023 4:29:49 AM,SI03ZC02ASF/DC03 ,027007003,SF/DC03 TP1,Vacant
1/21/2023 4:29:28 AM,SI03ZC02ASF/DC03 ,027007003,SF/DC03 TP1,Occupied
1/21/2023 4:29:26 PM,SI40ZC01BSF/DC03 ,027008040,SF/DC03 TP1,Vacant
1/21/2023 4:29:13 PM,SI40ZC01BSF/DC03 ,027008040,SF/DC03 TP1,Occupied
1/21/2023 4:27:05 AM,SI55ZC02BSF/DC03 ,027009055,SF/DC03 TP1,Vacant
1/21/2023 4:26:53 AM,SI55ZC02BSF/DC03 ,027009055,SF/DC03 TP1,Occupied
1/21/2023 4:24:48 AM,SI17ZC01ASF/DC03 ,027006017,SF/DC03 TP1,Vacant
1/21/2023 4:24:29 AM,SI17ZC01ASF/DC03 ,027006017,SF/DC03 TP1,Occupied
1/21/2023 4:24:04 AM,SI17ZC02BSF/DC03 ,027009017,SF/DC03 TP1,Vacant
1/21/2023 4:24:00 PM,SI19ZC01ASF/DC03 ,027006019,SF/DC03 TP1,Vacant
1/21/2023 4:23:52 AM,SI17ZC02BSF/DC03 ,027009017,SF/DC03 TP1,Occupied
1/21/2023 4:23:41 PM,SI19ZC01ASF/DC03 ,027006019,SF/DC03 TP1,Occupied
1/21/2023 4:22:04 PM,SI72ZC01BSF/DC03 ,027008072,SF/DC03 TP1,Vacant
1/21/2023 4:21:55 AM,SI63ZC01BSF/DC03 ,027008063,SF/DC03 TP1,Vacant
1/21/2023 4:21:47 PM,SI72ZC01BSF/DC03 ,027008072,SF/DC03 TP1,Occupied
1/21/2023 4:21:10 AM,SI63ZC01BSF/DC03 ,027008063,SF/DC03 TP1,Occupied
1/21/2023 4:18:11 AM,SI66ZC01BSF/DC03 ,027008066,SF/DC03 TP1,Vacant
1/21/2023 4:17:56 AM,SI66ZC01BSF/DC03 ,027008066,SF/DC03 TP1,Occupied
1/21/2023 4:16:11 AM,SI26ZC01BSF/DC03 ,027008026,SF/DC03 TP1,Vacant
1/21/2023 4:15:50 AM,SI26ZC01BSF/DC03 ,027008026,SF/DC03 TP1,Occupied
1/21/2023 4:12:36 PM,SI56ZC02BSF/DC03 ,027009056,SF/DC03 TP1,Vacant
1/21/2023 4:12:31 PM,SI56ZC02BSF/DC03 ,027009056,SF/DC03 TP1,Occupied
1/21/2023 4:12:29 PM,SI17ZC01ASF/DC03 ,027006017,SF/DC03 TP1,Vacant
1/21/2023 4:12:20 PM,SI17ZC01ASF/DC03 ,027006017,SF/DC03 TP1,Occupied
1/21/2023 4:11:45 AM,SI38ZC02ASF/DC03 ,027007038,SF/DC03 TP1,Vacant
1/21/2023 4:11:43 AM,SI38ZC02ASF/DC03 ,027007038,SF/DC03 TP1,Occupied
1/21/2023 4:10:45 AM,SI32ZC02ASF/DC03 ,027007032,SF/DC03 TP1,Vacant
1/21/2023 4:10:32 AM,SI32ZC02ASF/DC03 ,027007032,SF/DC03 TP1,Occupied
1/21/2023 4:09:07 AM,SI37ZC01ASF/DC03 ,027006037,SF/DC03 TP1,Vacant
1/21/2023 4:08:53 AM,SI37ZC01ASF/DC03 ,027006037,SF/DC03 TP1,Occupied
1/21/2023 4:07:30 AM,SI51ZC01BSF/DC03 ,027008051,SF/DC03 TP1,Vacant
1/21/2023 4:07:22 PM,SI32ZC01BSF/DC03 ,027008032,SF/DC03 TP1,Vacant
1/21/2023 4:07:16 PM,SI32ZC01BSF/DC03 ,027008032,SF/DC03 TP1,Occupied
1/21/2023 4:07:09 AM,SI51ZC01BSF/DC03 ,027008051,SF/DC03 TP1,Occupied
1/21/2023 4:06:10 AM,SI50ZC01BSF/DC03 ,027008050,SF/DC03 TP1,Vacant
1/21/2023 4:05:58 AM,SI50ZC01BSF/DC03 ,027008050,SF/DC03 TP1,Occupied
1/21/2023 4:04:55 PM,SI63ZC02BSF/DC03 ,027009063,SF/DC03 TP1,Vacant
1/21/2023 4:04:47 PM,SI63ZC02BSF/DC03 ,027009063,SF/DC03 TP1,Occupied
1/21/2023 4:04:06 AM,SI21ZC01ASF/DC03 ,027006021,SF/DC03 TP1,Vacant
1/21/2023 4:04:04 AM,SI17ZC02ASF/DC03 ,027007017,SF/DC03 TP1,Vacant
1/21/2023 4:03:58 AM,SI21ZC01ASF/DC03 ,027006021,SF/DC03 TP1,Occupied
1/21/2023 4:03:48 AM,SI17ZC02ASF/DC03 ,027007017,SF/DC03 TP1,Occupied
1/21/2023 4:03:17 PM,SI11ZC02BSF/DC03 ,027009011,SF/DC03 TP1,Vacant
1/21/2023 4:02:56 PM,SI11ZC02BSF/DC03 ,027009011,SF/DC03 TP1,Occupied
1/21/2023 4:02:28 AM,SI11ZC01BSF/DC03 ,027008011,SF/DC03 TP1,Vacant
1/21/2023 4:02:19 AM,SI11ZC01BSF/DC03 ,027008011,SF/DC03 TP1,Occupied
1/21/2023 3:58:03 AM,SI02ZC02ASF/DC03 ,027007002,SF/DC03 TP1,Vacant
1/21/2023 3:57:53 AM,SI02ZC02ASF/DC03 ,027007002,SF/DC03 TP1,Occupied
1/21/2023 3:57:18 PM,SI49ZC02ASF/DC03 ,027007049,SF/DC03 TP1,Vacant
1/21/2023 3:57:08 PM,SI49ZC02ASF/DC03 ,027007049,SF/DC03 TP1,Occupied
1/21/2023 3:56:41 PM,SI53ZC01BSF/DC03 ,027008053,SF/DC03 TP1,Vacant
1/21/2023 3:56:32 PM,SI53ZC01BSF/DC03 ,027008053,SF/DC03 TP1,Occupied
1/21/2023 3:55:40 AM,SI53ZC02BSF/DC03 ,027009053,SF/DC03 TP1,Vacant
1/21/2023 3:55:35 PM,SI68ZC02BSF/DC03 ,027009068,SF/DC03 TP1,Vacant
1/21/2023 3:55:26 PM,SI68ZC02BSF/DC03 ,027009068,SF/DC03 TP1,Occupied
1/21/2023 3:55:26 AM,SI53ZC02BSF/DC03 ,027009053,SF/DC03 TP1,Occupied
1/21/2023 3:50:36 PM,SI10ZC01ASF/DC03 ,027006010,SF/DC03 TP1,Vacant
1/21/2023 3:50:22 PM,SI10ZC01ASF/DC03 ,027006010,SF/DC03 TP1,Occupied
1/21/2023 3:49:22 PM,SI71ZC01BSF/DC03 ,027008071,SF/DC03 TP1,Vacant
1/21/2023 3:49:11 PM,SI71ZC01BSF/DC03 ,027008071,SF/DC03 TP1,Occupied
1/21/2023 3:48:00 AM,SI08ZC02BSF/DC03 ,027009008,SF/DC03 TP1,Vacant
1/21/2023 3:47:41 AM,SI08ZC02BSF/DC03 ,027009008,SF/DC03 TP1,Occupied
1/21/2023 3:45:22 PM,SI62ZC01BSF/DC03 ,027008062,SF/DC03 TP1,Vacant
1/21/2023 3:45:20 AM,SI64ZC02BSF/DC03 ,027009064,SF/DC03 TP1,Vacant
1/21/2023 3:45:03 PM,SI62ZC01BSF/DC03 ,027008062,SF/DC03 TP1,Occupied
1/21/2023 3:45:01 AM,SI64ZC02BSF/DC03 ,027009064,SF/DC03 TP1,Occupied
1/21/2023 3:44:59 PM,SI19ZC01BSF/DC03 ,027008019,SF/DC03 TP1,Vacant
1/21/2023 3:44:59 AM,SI39ZC02BSF/DC03 ,027009039,SF/DC03 TP1,Vacant
1/21/2023 3:44:49 AM,SI39ZC02BSF/DC03 ,027009039,SF/DC03 TP1,Occupied
1/21/2023 3:44:42 PM,SI19ZC01BSF/DC03 ,027008019,SF/DC03 TP1,Occupied
1/21/2023 3:44:00 PM,SI51ZC01BSF/DC03 ,027008051,SF/DC03 TP1,Vacant
1/21/2023 3:43:49 PM,SI51ZC01BSF/DC03 ,027008051,SF/DC03 TP1,Occupied
1/21/2023 3:41:54 PM,SI04ZC01ASF/DC03 ,027006004,SF/DC03 TP1,Vacant
1/21/2023 3:41:44 PM,SI04ZC01ASF/DC03 ,027006004,SF/DC03 TP1,Occupied
1/21/2023 3:38:12 PM,SI10ZC02BSF/DC03 ,027009010,SF/DC03 TP1,Vacant
1/21/2023 3:38:03 PM,SI10ZC02BSF/DC03 ,027009010,SF/DC03 TP1,Occupied
1/21/2023 3:36:41 AM,SI62ZC02ASF/DC03 ,027007062,SF/DC03 TP1,Vacant
1/21/2023 3:36:33 AM,SI62ZC02ASF/DC03 ,027007062,SF/DC03 TP1,Occupied
1/21/2023 3:35:18 PM,SI51ZC02ASF/DC03 ,027007051,SF/DC03 TP1,Vacant
1/21/2023 3:35:01 PM,SI51ZC02ASF/DC03 ,027007051,SF/DC03 TP1,Occupied
1/21/2023 3:33:59 PM,SI66ZC02BSF/DC03 ,027009066,SF/DC03 TP1,Vacant
1/21/2023 3:33:37 PM,SI70ZC02ASF/DC03 ,027007070,SF/DC03 TP1,Vacant
1/21/2023 3:33:30 PM,SI70ZC02ASF/DC03 ,027007070,SF/DC03 TP1,Occupied
1/21/2023 3:32:43 AM,SI15ZC02ASF/DC03 ,027007015,SF/DC03 TP1,Vacant
1/21/2023 3:32:22 AM,SI15ZC02ASF/DC03 ,027007015,SF/DC03 TP1,Occupied
1/21/2023 3:32:01 AM,SI42ZC02ASF/DC03 ,027007042,SF/DC03 TP1,Vacant
1/21/2023 3:31:51 AM,SI42ZC02ASF/DC03 ,027007042,SF/DC03 TP1,Occupied
1/21/2023 3:30:04 AM,SI14ZC01ASF/DC03 ,027006014,SF/DC03 TP1,Vacant
1/21/2023 3:30:03 AM,SI37ZC01BSF/DC03 ,027008037,SF/DC03 TP1,Vacant
1/21/2023 3:29:51 AM,SI37ZC01BSF/DC03 ,027008037,SF/DC03 TP1,Occupied
1/21/2023 3:29:45 AM,SI14ZC01ASF/DC03 ,027006014,SF/DC03 TP1,Occupied
1/21/2023 3:26:42 AM,SI66ZC02ASF/DC03 ,027007066,SF/DC03 TP1,Vacant
1/21/2023 3:26:34 AM,SI66ZC02ASF/DC03 ,027007066,SF/DC03 TP1,Occupied
1/21/2023 3:25:43 AM,SI51ZC01ASF/DC03 ,027006051,SF/DC03 TP1,Vacant
1/21/2023 3:25:35 AM,SI51ZC01ASF/DC03 ,027006051,SF/DC03 TP1,Occupied
1/21/2023 3:25:03 AM,SI37ZC01BSF/DC03 ,027008037,SF/DC03 TP1,Vacant
1/21/2023 3:24:46 AM,SI37ZC01BSF/DC03 ,027008037,SF/DC03 TP1,Occupied
1/21/2023 3:24:04 AM,SI74ZC01BSF/DC03 ,027008074,SF/DC03 TP1,Vacant
1/21/2023 3:23:56 AM,SI74ZC01BSF/DC03 ,027008074,SF/DC03 TP1,Occupied
1/21/2023 3:22:15 AM,SI09ZC02BSF/DC03 ,027009009,SF/DC03 TP1,Vacant
1/21/2023 3:21:42 AM,SI09ZC02BSF/DC03 ,027009009,SF/DC03 TP1,Occupied
1/21/2023 3:21:41 AM,SI51ZC02ASF/DC03 ,027007051,SF/DC03 TP1,Vacant
1/21/2023 3:21:35 AM,SI51ZC02ASF/DC03 ,027007051,SF/DC03 TP1,Occupied
1/21/2023 3:21:14 PM,SI47ZC02ASF/DC03 ,027007047,SF/DC03 TP1,Vacant
1/21/2023 3:21:04 PM,SI47ZC02ASF/DC03 ,027007047,SF/DC03 TP1,Occupied
1/21/2023 3:20:00 AM,SI29ZC02ASF/DC03 ,027007029,SF/DC03 TP1,Vacant
1/21/2023 3:19:51 AM,SI29ZC02ASF/DC03 ,027007029,SF/DC03 TP1,Occupied
1/21/2023 3:16:59 PM,SI29ZC01BSF/DC03 ,027008029,SF/DC03 TP1,Vacant
1/21/2023 3:16:40 PM,SI29ZC01BSF/DC03 ,027008029,SF/DC03 TP1,Occupied
1/21/2023 3:14:23 AM,SI55ZC01ASF/DC03 ,027006055,SF/DC03 TP1,Vacant
1/21/2023 3:14:08 AM,SI55ZC01ASF/DC03 ,027006055,SF/DC03 TP1,Occupied
1/21/2023 3:14:01 AM,SI26ZC01ASF/DC03 ,027006026,SF/DC03 TP1,Vacant
1/21/2023 3:13:49 AM,SI26ZC01ASF/DC03 ,027006026,SF/DC03 TP1,Occupied
1/21/2023 3:13:34 AM,SI29ZC01ASF/DC03 ,027006029,SF/DC03 TP1,Vacant
1/21/2023 3:13:15 PM,SI70ZC02ASF/DC03 ,027007070,SF/DC03 TP1,Vacant
1/21/2023 3:13:02 PM,SI70ZC02ASF/DC03 ,027007070,SF/DC03 TP1,Occupied
1/21/2023 3:13:01 AM,SI29ZC01ASF/DC03 ,027006029,SF/DC03 TP1,Occupied
1/21/2023 3:12:58 PM,SI65ZC01BSF/DC03 ,027008065,SF/DC03 TP1,Vacant
1/21/2023 3:12:39 PM,SI65ZC01BSF/DC03 ,027008065,SF/DC03 TP1,Occupied
1/21/2023 3:12:22 AM,SI29ZC01BSF/DC03 ,027008029,SF/DC03 TP1,Vacant
1/21/2023 3:12:14 AM,SI29ZC01BSF/DC03 ,027008029,SF/DC03 TP1,Occupied
1/21/2023 3:09:34 PM,SI24ZC02ASF/DC03 ,027007024,SF/DC03 TP1,Vacant
1/21/2023 3:09:17 PM,SI59ZC01BSF/DC03 ,027008059,SF/DC03 TP1,Vacant
1/21/2023 3:09:15 PM,SI24ZC02ASF/DC03 ,027007024,SF/DC03 TP1,Occupied
1/21/2023 3:09:00 PM,SI59ZC01BSF/DC03 ,027008059,SF/DC03 TP1,Occupied
1/21/2023 3:08:44 AM,SI49ZC01BSF/DC03 ,027008049,SF/DC03 TP1,Vacant
1/21/2023 3:08:36 AM,SI49ZC01BSF/DC03 ,027008049,SF/DC03 TP1,Occupied
1/21/2023 3:07:01 AM,SI02ZC01ASF/DC03 ,027006002,SF/DC03 TP1,Vacant
1/21/2023 3:06:50 AM,SI02ZC01ASF/DC03 ,027006002,SF/DC03 TP1,Occupied
1/21/2023 3:04:56 AM,SI15ZC02ASF/DC03 ,027007015,SF/DC03 TP1,Vacant
1/21/2023 3:04:45 AM,SI15ZC02ASF/DC03 ,027007015,SF/DC03 TP1,Occupied
1/21/2023 3:01:14 PM,SI13ZC01BSF/DC03 ,027008013,SF/DC03 TP1,Vacant
1/21/2023 3:01:03 PM,SI13ZC01BSF/DC03 ,027008013,SF/DC03 TP1,Occupied
1/21/2023 3:00:55 PM,SI34ZC01BSF/DC03 ,027008034,SF/DC03 TP1,Vacant
1/21/2023 3:00:38 PM,SI34ZC01BSF/DC03 ,027008034,SF/DC03 TP1,Occupied
1/21/2023 2:55:30 PM,SI46ZC01ASF/DC03 ,027006046,SF/DC03 TP1,Vacant
1/21/2023 2:55:15 PM,SI46ZC01ASF/DC03 ,027006046,SF/DC03 TP1,Occupied
1/21/2023 2:53:11 PM,SI72ZC02ASF/DC03 ,027007072,SF/DC03 TP1,Vacant
1/21/2023 2:53:05 PM,SI72ZC02ASF/DC03 ,027007072,SF/DC03 TP1,Occupied
1/21/2023 2:53:02 AM,SI05ZC01BSF/DC03 ,027008005,SF/DC03 TP1,Vacant
1/21/2023 2:52:51 AM,SI05ZC01BSF/DC03 ,027008005,SF/DC03 TP1,Occupied
1/21/2023 2:52:09 PM,SI25ZC01ASF/DC03 ,027006025,SF/DC03 TP1,Vacant
1/21/2023 2:51:56 PM,SI25ZC01ASF/DC03 ,027006025,SF/DC03 TP1,Occupied
1/21/2023 2:49:00 AM,SI46ZC01ASF/DC03 ,027006046,SF/DC03 TP1,Vacant
1/21/2023 2:48:52 AM,SI46ZC01ASF/DC03 ,027006046,SF/DC03 TP1,Occupied
1/21/2023 2:46:51 PM,SI67ZC02ASF/DC03 ,027007067,SF/DC03 TP1,Vacant
1/21/2023 2:46:34 PM,SI67ZC02ASF/DC03 ,027007067,SF/DC03 TP1,Occupied
1/21/2023 2:46:31 PM,SI54ZC01ASF/DC03 ,027006054,SF/DC03 TP1,Vacant
1/21/2023 2:46:23 PM,SI54ZC01ASF/DC03 ,027006054,SF/DC03 TP1,Occupied
1/21/2023 2:45:33 AM,SI43ZC01ASF/DC03 ,027006043,SF/DC03 TP1,Vacant
1/21/2023 2:45:33 AM,SI60ZC01ASF/DC03 ,027006060,SF/DC03 TP1,Vacant
1/21/2023 2:45:02 AM,SI43ZC01ASF/DC03 ,027006043,SF/DC03 TP1,Occupied
1/21/2023 2:45:00 AM,SI60ZC01ASF/DC03 ,027006060,SF/DC03 TP1,Occupied
1/21/2023 2:43:56 AM,SI24ZC02ASF/DC03 ,027007024,SF/DC03 TP1,Vacant
1/21/2023 2:43:39 AM,SI24ZC02ASF/DC03 ,027007024,SF/DC03 TP1,Occupied
1/21/2023 2:42:34 PM,SI27ZC01BSF/DC03 ,027008027,SF/DC03 TP1,Vacant
1/21/2023 2:42:25 PM,SI27ZC01BSF/DC03 ,027008027,SF/DC03 TP1,Occupied
1/21/2023 2:42:11 PM,SI73ZC02ASF/DC03 ,027007073,SF/DC03 TP1,Vacant
1/21/2023 2:42:03 PM,SI73ZC02ASF/DC03 ,027007073,SF/DC03 TP1,Occupied
1/21/2023 2:40:37 AM,SI52ZC01ASF/DC03 ,027006052,SF/DC03 TP1,Vacant
1/21/2023 2:40:27 AM,SI52ZC01ASF/DC03 ,027006052,SF/DC03 TP1,Occupied
1/21/2023 2:40:13 AM,SI56ZC02BSF/DC03 ,027009056,SF/DC03 TP1,Vacant
1/21/2023 2:40:02 AM,SI56ZC02BSF/DC03 ,027009056,SF/DC03 TP1,Occupied
1/21/2023 2:39:41 AM,SI02ZC01BSF/DC03 ,027008002,SF/DC03 TP1,Vacant
1/21/2023 2:39:24 AM,SI02ZC01BSF/DC03 ,027008002,SF/DC03 TP1,Occupied
1/21/2023 2:38:53 PM,SI32ZC01BSF/DC03 ,027008032,SF/DC03 TP1,Vacant
1/21/2023 2:38:42 PM,SI32ZC01BSF/DC03 ,027008032,SF/DC03 TP1,Occupied
1/21/2023 2:37:56 AM,SI25ZC02ASF/DC03 ,027007025,SF/DC03 TP1,Vacant
1/21/2023 2:37:51 AM,SI03ZC01ASF/DC03 ,027006003,SF/DC03 TP1,Vacant
1/21/2023 2:37:44 AM,SI03ZC01ASF/DC03 ,027006003,SF/DC03 TP1,Occupied
1/21/2023 2:37:44 AM,SI25ZC02ASF/DC03 ,027007025,SF/DC03 TP1,Occupied
1/21/2023 2:34:30 PM,SI74ZC02ASF/DC03 ,027007074,SF/DC03 TP1,Vacant
1/21/2023 2:34:17 PM,SI74ZC02ASF/DC03 ,027007074,SF/DC03 TP1,Occupied
1/21/2023 2:33:32 AM,SI56ZC02BSF/DC03 ,027009056,SF/DC03 TP1,Vacant
1/21/2023 2:33:29 PM,SI41ZC02ASF/DC03 ,027007041,SF/DC03 TP1,Vacant
1/21/2023 2:33:23 PM,SI41ZC02ASF/DC03 ,027007041,SF/DC03 TP1,Occupied
1/21/2023 2:33:19 AM,SI56ZC02BSF/DC03 ,027009056,SF/DC03 TP1,Occupied
1/21/2023 2:33:16 AM,SI62ZC02ASF/DC03 ,027007062,SF/DC03 TP1,Vacant
1/21/2023 2:33:03 AM,SI62ZC02ASF/DC03 ,027007062,SF/DC03 TP1,Occupied
1/21/2023 2:32:38 AM,SI74ZC01BSF/DC03 ,027008074,SF/DC03 TP1,Vacant
1/21/2023 2:32:26 AM,SI74ZC01BSF/DC03 ,027008074,SF/DC03 TP1,Occupied
1/21/2023 2:31:56 AM,SI56ZC02ASF/DC03 ,027007056,SF/DC03 TP1,Vacant
1/21/2023 2:31:39 AM,SI56ZC02ASF/DC03 ,027007056,SF/DC03 TP1,Occupied
1/21/2023 2:30:57 AM,SI44ZC01BSF/DC03 ,027008044,SF/DC03 TP1,Vacant
1/21/2023 2:30:56 AM,SI43ZC02ASF/DC03 ,027007043,SF/DC03 TP1,Vacant
1/21/2023 2:30:49 AM,SI44ZC01BSF/DC03 ,027008044,SF/DC03 TP1,Occupied
1/21/2023 2:30:41 AM,SI43ZC02ASF/DC03 ,027007043,SF/DC03 TP1,Occupied
1/21/2023 2:30:37 AM,SI60ZC01ASF/DC03 ,027006060,SF/DC03 TP1,Vacant
1/21/2023 2:30:29 AM,SI60ZC01ASF/DC03 ,027006060,SF/DC03 TP1,Occupied
1/21/2023 2:30:09 PM,SI57ZC02ASF/DC03 ,027007057,SF/DC03 TP1,Vacant
1/21/2023 2:29:55 PM,SI57ZC02ASF/DC03 ,027007057,SF/DC03 TP1,Occupied
1/21/2023 2:27:05 PM,SI12ZC02BSF/DC03 ,027009012,SF/DC03 TP1,Vacant
1/21/2023 2:26:46 PM,SI12ZC02BSF/DC03 ,027009012,SF/DC03 TP1,Occupied
1/21/2023 2:24:47 PM,SI53ZC01ASF/DC03 ,027006053,SF/DC03 TP1,Vacant
1/21/2023 2:24:30 PM,SI53ZC01ASF/DC03 ,027006053,SF/DC03 TP1,Occupied
1/21/2023 2:19:56 AM,SI20ZC01BSF/DC03 ,027008020,SF/DC03 TP1,Vacant
1/21/2023 2:19:54 AM,SI28ZC02ASF/DC03 ,027007028,SF/DC03 TP1,Vacant
1/21/2023 2:19:47 AM,SI20ZC01BSF/DC03 ,027008020,SF/DC03 TP1,Occupied
1/21/2023 2:19:37 AM,SI21ZC01BSF/DC03 ,027008021,SF/DC03 TP1,Vacant
1/21/2023 2:19:37 AM,SI28ZC02ASF/DC03 ,027007028,SF/DC03 TP1,Occupied
1/21/2023 2:19:20 AM,SI21ZC01BSF/DC03 ,027008021,SF/DC03 TP1,Occupied
1/21/2023 2:17:30 PM,SI11ZC02ASF/DC03 ,027007011,SF/DC03 TP1,Vacant
1/21/2023 2:17:11 AM,SI58ZC02BSF/DC03 ,027009058,SF/DC03 TP1,Vacant
1/21/2023 2:16:54 PM,SI11ZC02ASF/DC03 ,027007011,SF/DC03 TP1,Occupied
1/21/2023 2:16:53 AM,SI58ZC02BSF/DC03 ,027009058,SF/DC03 TP1,Occupied
1/21/2023 2:15:40 PM,SI06ZC01BSF/DC03 ,027008006,SF/DC03 TP1,Vacant
1/21/2023 2:15:11 PM,SI06ZC01BSF/DC03 ,027008006,SF/DC03 TP1,Occupied
1/21/2023 2:14:47 PM,SI51ZC02ASF/DC03 ,027007051,SF/DC03 TP1,Vacant
1/21/2023 2:14:42 PM,SI51ZC02ASF/DC03 ,027007051,SF/DC03 TP1,Occupied
1/21/2023 2:12:18 AM,SI17ZC01BSF/DC03 ,027008017,SF/DC03 TP1,Vacant
1/21/2023 2:12:05 AM,SI17ZC01BSF/DC03 ,027008017,SF/DC03 TP1,Occupied
1/21/2023 2:08:56 AM,SI15ZC01BSF/DC03 ,027008015,SF/DC03 TP1,Vacant
1/21/2023 2:08:46 PM,SI28ZC01ASF/DC03 ,027006028,SF/DC03 TP1,Vacant
1/21/2023 2:08:45 AM,SI15ZC01BSF/DC03 ,027008015,SF/DC03 TP1,Occupied
1/21/2023 2:08:31 PM,SI28ZC01ASF/DC03 ,027006028,SF/DC03 TP1,Occupied
1/21/2023 2:07:36 AM,SI17ZC02ASF/DC03 ,027007017,SF/DC03 TP1,Vacant
1/21/2023 2:07:07 AM,SI17ZC02ASF/DC03 ,027007017,SF/DC03 TP1,Occupied
1/21/2023 2:06:06 AM,SI51ZC01BSF/DC03 ,027008051,SF/DC03 TP1,Vacant
1/21/2023 2:04:50 AM,SI59ZC02BSF/DC03 ,027009059,SF/DC03 TP1,Vacant
1/21/2023 2:04:33 AM,SI59ZC02BSF/DC03 ,027009059,SF/DC03 TP1,Occupied
1/21/2023 2:04:32 AM,SI43ZC02ASF/DC03 ,027007043,SF/DC03 TP1,Vacant
1/21/2023 2:04:22 AM,SI43ZC02ASF/DC03 ,027007043,SF/DC03 TP1,Occupied
1/21/2023 2:02:03 PM,SI07ZC02BSF/DC03 ,027009007,SF/DC03 TP1,Vacant
1/21/2023 2:01:48 PM,SI07ZC02BSF/DC03 ,027009007,SF/DC03 TP1,Occupied
1/21/2023 2:01:37 AM,SI66ZC01BSF/DC03 ,027008066,SF/DC03 TP1,Vacant
1/21/2023 2:01:35 AM,SI12ZC01BSF/DC03 ,027008012,SF/DC03 TP1,Vacant
1/21/2023 2:01:35 AM,SI66ZC01BSF/DC03 ,027008066,SF/DC03 TP1,Occupied
1/21/2023 2:01:04 AM,SI12ZC01BSF/DC03 ,027008012,SF/DC03 TP1,Occupied
1/21/2023 12:59:29 PM,SI24ZC01BSF/DC03 ,027008024,SF/DC03 TP1,Vacant
1/21/2023 12:58:50 PM,SI24ZC01BSF/DC03 ,027008024,SF/DC03 TP1,Occupied
1/21/2023 12:57:26 AM,SI39ZC01ASF/DC03 ,027006039,SF/DC03 TP1,Vacant
1/21/2023 12:56:52 AM,SI39ZC01ASF/DC03 ,027006039,SF/DC03 TP1,Occupied
1/21/2023 12:55:26 AM,SI37ZC02ASF/DC03 ,027007037,SF/DC03 TP1,Vacant
1/21/2023 12:54:49 AM,SI37ZC02ASF/DC03 ,027007037,SF/DC03 TP1,Occupied
1/21/2023 12:54:42 PM,SI38ZC02ASF/DC03 ,027007038,SF/DC03 TP1,Vacant
1/21/2023 12:54:28 PM,SI38ZC02ASF/DC03 ,027007038,SF/DC03 TP1,Occupied
1/21/2023 12:54:25 AM,SI38ZC02ASF/DC03 ,027007038,SF/DC03 TP1,Vacant
1/21/2023 12:54:06 AM,SI38ZC02ASF/DC03 ,027007038,SF/DC03 TP1,Occupied
1/21/2023 12:52:41 PM,SI66ZC02BSF/DC03 ,027009066,SF/DC03 TP1,Occupied
1/21/2023 12:52:37 PM,SI66ZC02BSF/DC03 ,027009066,SF/DC03 TP1,Vacant
1/21/2023 12:52:30 PM,SI66ZC02BSF/DC03 ,027009066,SF/DC03 TP1,Occupied
1/21/2023 12:49:47 AM,SI21ZC01ASF/DC03 ,027006021,SF/DC03 TP1,Vacant
1/21/2023 12:49:37 AM,SI21ZC01ASF/DC03 ,027006021,SF/DC03 TP1,Occupied
1/21/2023 12:48:34 PM,SI09ZC02BSF/DC03 ,027009009,SF/DC03 TP1,Vacant
1/21/2023 12:48:19 PM,SI09ZC02BSF/DC03 ,027009009,SF/DC03 TP1,Occupied
1/21/2023 12:48:18 PM,SI39ZC01ASF/DC03 ,027006039,SF/DC03 TP1,Vacant
1/21/2023 12:48:00 PM,SI39ZC01ASF/DC03 ,027006039,SF/DC03 TP1,Occupied
1/21/2023 12:47:45 AM,SI75ZC02ASF/DC03 ,027007075,SF/DC03 TP1,Vacant
